x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 3","Electric field norm (V/m), Boundary Probe 7","Electric field norm (V/m), Boundary Probe 8","Electric field norm (V/m), Boundary Probe 9","Electric field norm (V/m), Boundary Probe 10"
-9.5,-9.5,6.6,0.748014892,0.622759679,0.431230144,0.989589637,1.184103006,1.18410295,1.018220763,1.076277449,1.184103006,1.018220743
-9.5,-9.5,6.7,0.748477763,0.619082562,0.436395326,0.981193222,1.176978484,1.17697843,1.016510979,1.06082592,1.176978484,1.016510958
-9.5,-9.5,6.8,0.741272501,0.625087183,0.453259174,0.971444775,1.157777517,1.157777467,1.019858436,1.036295167,1.157777517,1.019858417
-9.5,-9.5,6.9,0.729520803,0.636666385,0.489829799,0.96693426,1.128670826,1.128670786,1.022435705,1.022953562,1.128670826,1.022435691
-9.5,-9.5,7,0.715828223,0.643404265,0.579922253,0.971684024,1.098092806,1.098092779,1.018376594,1.053549498,1.098092806,1.018376594
-9.5,-9.5,7.1,0.72738012,0.637040063,0.716379634,0.960540327,1.12060332,1.120603261,1.012898185,1.054746183,1.12060332,1.012898185
-9.5,-9.5,7.2,0.744426749,0.633531014,0.756775143,0.942025139,1.14729358,1.14729351,1.000263951,1.018238908,1.14729358,1.000263935
-9.5,-9.5,7.3,0.755420869,0.631983724,0.76846678,0.923896977,1.160428346,1.16042828,0.989138351,0.985806241,1.160428346,0.989138329
-9.5,-9.5,7.4,0.762770032,0.634726728,0.76879734,0.908551472,1.162013348,1.16201329,0.981604894,0.961254606,1.162013348,0.981604872
-9.5,-9.5,7.5,0.764582063,0.636112305,0.759529654,0.899070285,1.149871203,1.149871152,0.976155525,0.952089547,1.149871203,0.976155504
-9.5,-9.5,7.6,0.75926162,0.631039864,0.743472993,0.898926013,1.124548983,1.124548938,0.973127008,0.96433142,1.124548983,0.973126988
-9.5,-9.5,7.7,0.747663788,0.620135103,0.728540617,0.910349559,1.089312946,1.089312907,0.977371577,0.995736455,1.089312946,0.977371554
-9.5,-9.5,7.8,0.740340696,0.610001628,0.760515251,0.90806328,1.068860958,1.068860917,0.998376351,0.989387578,1.068860958,0.99837633
-9.5,-9.5,7.9,0.752624167,0.619108489,0.783405332,0.893745729,1.117480065,1.117479982,1.001536961,0.970810028,1.117480065,1.001536936
-9.5,-9.5,8,0.754561024,0.631958782,0.768398295,0.885769408,1.153078326,1.153078238,0.999140753,0.961668515,1.153078326,0.999140735
-9.5,-9.5,8.1,0.753412629,0.639491969,0.745956092,0.88106269,1.1747075,1.174707414,0.997103732,0.961868835,1.1747075,0.997103724
-9.5,-9.5,8.2,0.75054091,0.637329361,0.712710552,0.885614701,1.182947544,1.182947462,0.996383136,0.98322881,1.182947544,0.996383139
-9.5,-9.5,8.3,0.744030108,0.62633681,0.664834472,0.897153916,1.179027334,1.179027259,0.99744918,1.018806569,1.179027334,0.997449194
-9.5,-9.5,8.4,0.731717033,0.614377237,0.602827937,0.908493964,1.165373447,1.165373379,0.998254625,1.052082714,1.165373447,0.99825465
-9.5,-9.5,8.5,0.713606662,0.612742701,0.534272514,0.906777126,1.146561199,1.146561125,0.998367356,1.048856103,1.146561199,0.998367384
-9.5,-9.5,8.6,0.706907147,0.616768925,0.474333633,0.888974697,1.174687176,1.174687077,0.98945358,1.024523915,1.174687176,0.98945358
-9.5,-9.5,8.7,0.704811478,0.614247108,0.43912805,0.879631737,1.209644954,1.209644821,0.980626775,1.014795664,1.209644954,0.980626768
-9.5,-9.5,8.8,0.698370546,0.607907887,0.426477983,0.875253436,1.229911413,1.22991126,0.978999405,1.010149254,1.229911413,0.978999401
-9.5,-9.5,8.9,0.690094025,0.599957903,0.416113309,0.877133676,1.23809718,1.238097023,0.979740114,1.022295814,1.23809718,0.979740122
-9.5,-9.5,9,0.680414196,0.59884651,0.397094043,0.880006154,1.234655645,1.234655492,0.981558588,1.035291753,1.234655645,0.98155861
-9.5,-9.5,9.1,0.668378646,0.604590666,0.373183794,0.879990624,1.220748103,1.220747954,0.984208789,1.037104182,1.220748103,0.984208821
-9.5,-9.5,9.2,0.652529783,0.610964625,0.360516669,0.874372425,1.197250534,1.197250385,0.987558194,1.020337073,1.197250534,0.987558233
-9.5,-9.5,9.3,0.635993951,0.609864356,0.40504936,0.868951845,1.176562109,1.176561948,0.991598947,0.997510944,1.176562109,0.991598981
-9.5,-9.5,9.4,0.632868582,0.602184077,0.49595962,0.866711787,1.179080126,1.179079923,0.990268111,0.991605068,1.179080126,0.990268151
-9.5,-9.5,9.5,0.635056771,0.597873433,0.564402921,0.872751976,1.178485337,1.178485122,0.994403579,0.989527375,1.178485337,0.994403635
-9.5,-9.5,9.6,0.638757715,0.601481289,0.596096999,0.885743476,1.176130376,1.176130155,1.00401728,0.996323183,1.176130376,1.00401735
-9.5,-9.5,9.7,0.642184074,0.607243011,0.602727608,0.894914648,1.165867254,1.165867037,1.014945362,0.996790694,1.165867254,1.014945443
-9.5,-9.5,9.8,0.644749599,0.609599423,0.600131043,0.898163854,1.146848324,1.146848121,1.023956696,0.989270597,1.146848324,1.023956786
-9.5,-9.5,9.9,0.645954483,0.604188181,0.599366831,0.89799804,1.120261151,1.120260974,1.029699106,0.979508024,1.120261151,1.0296992
-9.5,-9.5,10,0.645249846,0.592726029,0.610282451,0.89897336,1.088580077,1.088579931,1.031278727,0.977766007,1.088580077,1.031278812
-9.5,-9.5,10.1,0.650338252,0.590671364,0.668769853,0.901712471,1.073158714,1.073158592,1.024355725,0.987219041,1.073158714,1.024355781
-9.5,-9.5,10.2,0.661989835,0.603874522,0.719214826,0.905235101,1.07264711,1.072647018,1.017431349,1.004076748,1.07264711,1.017431402
-9.5,-9.5,10.3,0.674049485,0.614402352,0.740421315,0.912006224,1.086570422,1.086570368,1.019328836,1.010729756,1.086570422,1.019328909
-9.5,-9.5,10.4,0.684477688,0.617118616,0.729355539,0.920284428,1.097476994,1.097476987,1.029998748,1.001919418,1.097476994,1.029998826
-9.5,-9.5,10.5,0.695150565,0.614440429,0.702894501,0.927980987,1.098962774,1.09896281,1.038111002,0.994552923,1.098962774,1.038111059
-9.5,-9.5,10.6,0.705624519,0.610378423,0.66687354,0.934360635,1.094110859,1.094110924,1.041177858,0.993709868,1.094110859,1.041177884
-9.5,-9.5,10.7,0.712792299,0.611738415,0.622973678,0.941497418,1.084559659,1.084559738,1.041782383,1.002668354,1.084559659,1.041782377
-9.5,-9.5,10.8,0.71602675,0.620291563,0.581980495,0.948858778,1.076966875,1.076966926,1.042124448,1.016368644,1.076966875,1.042124427
-9.5,-9.5,10.9,0.722495397,0.626764566,0.546878343,0.95459019,1.080170432,1.080170449,1.041390763,1.03256166,1.080170432,1.041390746
-9.5,-9.5,11,0.72967559,0.624026302,0.517295281,0.952397978,1.099486097,1.09948609,1.04486021,1.035129229,1.099486097,1.044860222
-9.5,-9.5,11.1,0.736572646,0.616824228,0.497382244,0.944833726,1.126723467,1.126723488,1.049847406,1.019761849,1.126723467,1.049847415
-9.5,-9.5,11.2,0.740584418,0.616218892,0.482203014,0.944140055,1.138350071,1.138350109,1.048995001,1.015077521,1.138350071,1.048994962
-9.5,-9.5,11.3,0.744165656,0.621778707,0.467147164,0.945065488,1.139517663,1.139517685,1.04096412,1.017143261,1.139517663,1.040964025
-9.5,-9.5,11.4,0.747134643,0.627685764,0.45226495,0.944137979,1.135770203,1.135770203,1.029630544,1.018276576,1.135770203,1.029630408
-9.5,-9.5,11.5,0.746671318,0.628224121,0.441259469,0.940798413,1.127690409,1.127690389,1.017105975,1.01680076,1.127690409,1.017105822
-9.5,-9.5,11.6,0.74452389,0.622605665,0.436006031,0.936062069,1.121333855,1.121333784,1.002747717,1.014698537,1.121333855,1.002747568
-9.5,-9.5,11.7,0.739873034,0.615775007,0.431675071,0.926520138,1.116623288,1.116623159,0.989654116,1.004367272,1.116623288,0.989653998
-9.5,-9.5,11.8,0.741053675,0.619086553,0.411446405,0.914683565,1.12672824,1.126728041,0.989959437,0.987397616,1.12672824,0.989959336
-9.5,-9.5,11.9,0.746394459,0.628860737,0.368005242,0.910860226,1.136166905,1.136166706,0.99883642,0.986706416,1.136166905,0.998836259
-9.5,-9.5,12,0.746651534,0.633792932,0.353451465,0.907532213,1.132773086,1.132772915,0.996594482,0.990891656,1.132773086,0.99659425
-9.5,-9.5,12.1,0.744344941,0.632942019,0.360631727,0.901574607,1.125552108,1.125551957,0.989123012,0.989529855,1.125552108,0.989122777
-9.5,-9.5,12.2,0.740969581,0.627405769,0.363228619,0.8960731,1.11627933,1.116279199,0.983469594,0.984578569,1.11627933,0.983469414
-9.5,-9.5,12.3,0.737117197,0.620138267,0.380157478,0.893920105,1.107212176,1.107212041,0.981641635,0.981243265,1.107212176,0.981641534
-9.5,-9.5,12.4,0.730928465,0.619310842,0.425228449,0.893861789,1.096282402,1.096282262,0.984109491,0.976438706,1.096282402,0.984109476
-9.5,-9.5,12.5,0.724076223,0.624594483,0.501878406,0.896134984,1.090091056,1.090090891,0.988094483,0.975364459,1.090091056,0.988094537
-9.5,-9.5,12.6,0.726664487,0.623899247,0.581019849,0.902920392,1.098175168,1.098175036,0.98973634,0.996191536,1.098175168,0.989736338
-9.5,-9.5,12.7,0.731306991,0.617103091,0.590455855,0.903631426,1.10021559,1.100215531,0.98282927,1.014334862,1.10021559,0.982829182
-9.5,-9.5,12.8,0.72772159,0.613262844,0.566969491,0.900472347,1.094284392,1.094284335,0.976395049,1.018484502,1.094284392,0.976394977
-9.5,-9.5,12.9,0.720617701,0.612418617,0.540615685,0.899145059,1.088958468,1.088958387,0.975717763,1.022458765,1.088958468,0.975717765
-9.5,-9.5,13,0.712149816,0.615862594,0.516629972,0.898832076,1.084187262,1.08418715,0.978305423,1.026044505,1.084187262,0.978305508
-9.5,-9.5,13.1,0.702800249,0.619244951,0.49624334,0.898596166,1.076908954,1.076908824,0.982400214,1.02589251,1.076908954,0.982400359
-9.5,-9.5,13.2,0.692350306,0.619727022,0.480587922,0.900583766,1.066326463,1.066326323,0.987648404,1.026223779,1.066326463,0.987648577
-9.5,-9.5,13.3,0.685151298,0.615517516,0.479336925,0.908199351,1.058321332,1.058321134,0.996448142,1.032964831,1.058321332,0.996448312
